"FID","Genus_species","Persistence","Family","Genus","Repro_strategy","M_wing_color","z.temp.change","z.all.burned","z.high.burned","z.hist.temp","m.dark.score","z.per.obs"
2608,"Cordulia_shurtleffi",1,"Corduliidae","Cordulia","f","n",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,0,1.07085906497528
2608,"Aeshna_tuberculifera",1,"Aeshnidae","Aeshna","f","n",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,0,1.07085906497528
2608,"Anax_junius",1,"Aeshnidae","Anax","f","n",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,0,1.07085906497528
2608,"Erythemis_simplicicollis",1,"Libellulidae","Erythemis","p","n",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,0,1.07085906497528
2608,"Basiaeschna_janata",1,"Aeshnidae","Basiaeschna","f","y",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,2,1.07085906497528
2608,"Aeshna_constricta",1,"Aeshnidae","Aeshna","f","n",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,0,1.07085906497528
2608,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,2,1.07085906497528
2608,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,2,1.07085906497528
2608,"Epitheca_cynosura",1,"Corduliidae","Epitheca","p","y",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,2,1.07085906497528
2608,"Boyeria_vinosa",1,"Aeshnidae","Boyeria","f","y",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,2,1.07085906497528
2608,"Perithemis_tenera",1,"Libellulidae","Perithemis","p","y",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,1,1.07085906497528
2608,"Didymops_transversa",1,"Corduliidae","Didymops","f","y",0.166107858,-0.837768031251526,-0.843582061881812,-0.880527214781392,2,1.07085906497528
2609,"Aeshna_interrupta",0,"Aeshnidae","Aeshna","f","n",0.028560882,-1.8257435986964,-0.843582061881812,-1.04316392540079,0,-1.28825994212691
2609,"Aeshna_umbrosa",0,"Aeshnidae","Aeshna","f","n",0.028560882,-1.8257435986964,-0.843582061881812,-1.04316392540079,0,-1.28825994212691
2611,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",0.715909113,-1.56956300597301,-0.843582061881812,-0.624190995280708,2,-1.28825994212691
2611,"Sympetrum_internum",0,"Libellulidae","Sympetrum","p","y",0.715909113,-1.56956300597301,-0.843582061881812,-0.624190995280708,1,-1.28825994212691
2612,"Sympetrum_rubicundulum",0,"Libellulidae","Sympetrum","p","n",0.690583691,-1.8257435986964,-0.843582061881812,-0.567592343688077,0,-0.278179544395473
2612,"Sympetrum_semicinctum",1,"Libellulidae","Sympetrum","p","y",0.690583691,-1.8257435986964,-0.843582061881812,-0.567592343688077,1,-0.278179544395473
2612,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",0.690583691,-1.8257435986964,-0.843582061881812,-0.567592343688077,1,-0.278179544395473
2612,"Sympetrum_internum",1,"Libellulidae","Sympetrum","p","y",0.690583691,-1.8257435986964,-0.843582061881812,-0.567592343688077,1,-0.278179544395473
2612,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",0.690583691,-1.8257435986964,-0.843582061881812,-0.567592343688077,2,-0.278179544395473
2613,"Sympetrum_internum",0,"Libellulidae","Sympetrum","p","y",0.604876793,-1.38145104467083,-0.843582061881812,-0.631508507430075,1,-0.841292245720738
2613,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",0.604876793,-1.38145104467083,-0.843582061881812,-0.631508507430075,1,-0.841292245720738
2613,"Sympetrum_rubicundulum",0,"Libellulidae","Sympetrum","p","n",0.604876793,-1.38145104467083,-0.843582061881812,-0.631508507430075,0,-0.841292245720738
2683,"Libellula_saturata",1,"Libellulidae","Libellula","p","y",0.530886491,1.16754326649906,2.27969942571552,-1.7606175800193,1,-2.0523562660026
2685,"Somatochlora_semicircularis",0,"Corduliidae","Somatochlora","f","y",-0.560701867,0.416875087977207,0.641831035987508,-0.620044261805598,1,-2.0523562660026
2686,"Somatochlora_semicircularis",0,"Corduliidae","Somatochlora","f","y",-0.859422334,0.696309011285684,0.967190220218554,-0.677370908784811,1,-0.524163618251212
2686,"Cordulia_shurtleffi",0,"Corduliidae","Cordulia","f","n",-0.859422334,0.696309011285684,0.967190220218554,-0.677370908784811,0,-0.524163618251212
2686,"Leucorrhinia_proxima",0,"Libellulidae","Leucorrhinia","p","y",-0.859422334,0.696309011285684,0.967190220218554,-0.677370908784811,2,-0.524163618251212
2686,"Aeshna_eremita",0,"Aeshnidae","Aeshna","f","n",-0.859422334,0.696309011285684,0.967190220218554,-0.677370908784811,0,-0.524163618251212
2688,"Ophiogomphus_severus",1,"Gomphidae","Ophiogomphus","p","n",-0.003109076,0.213474125733127,0.396873142348811,-0.737506952744839,0,0.485916779480221
2688,"Plathemis_lydia",0,"Libellulidae","Plathemis","p","y",-0.003109076,0.213474125733127,0.396873142348811,-0.737506952744839,2,0.485916779480221
2688,"Rhionaeschna_californica",1,"Aeshnidae","Rhionaeschna","f","n",-0.003109076,0.213474125733127,0.396873142348811,-0.737506952744839,0,0.485916779480221
2688,"Rhionaeschna_multicolor",1,"Aeshnidae","Rhionaeschna","f","n",-0.003109076,0.213474125733127,0.396873142348811,-0.737506952744839,0,0.485916779480221
2688,"Sympetrum_semicinctum",1,"Libellulidae","Sympetrum","p","y",-0.003109076,0.213474125733127,0.396873142348811,-0.737506952744839,1,0.485916779480221
2688,"Sympetrum_pallipes",1,"Libellulidae","Sympetrum","p","n",-0.003109076,0.213474125733127,0.396873142348811,-0.737506952744839,0,0.485916779480221
2688,"Aeshna_palmata",1,"Aeshnidae","Aeshna","f","n",-0.003109076,0.213474125733127,0.396873142348811,-0.737506952744839,0,0.485916779480221
2688,"Sympetrum_internum",0,"Libellulidae","Sympetrum","p","y",-0.003109076,0.213474125733127,0.396873142348811,-0.737506952744839,1,0.485916779480221
2688,"Sympetrum_obtrusum",0,"Libellulidae","Sympetrum","p","y",-0.003109076,0.213474125733127,0.396873142348811,-0.737506952744839,1,0.485916779480221
2688,"Sympetrum_corruptum",1,"Libellulidae","Sympetrum","p","n",-0.003109076,0.213474125733127,0.396873142348811,-0.737506952744839,0,0.485916779480221
2695,"Aeshna_constricta",0,"Aeshnidae","Aeshna","f","n",-0.762871727,-0.810593213425235,-0.843582061881812,-1.01105645125269,0,-2.0523562660026
2696,"Sympetrum_obtrusum",1,"Libellulidae","Sympetrum","p","y",-0.915421803,-0.498589455307061,-0.843582061881812,-0.960398548460267,1,0.239932705624482
2696,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",-0.915421803,-0.498589455307061,-0.843582061881812,-0.960398548460267,2,0.239932705624482
2696,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",-0.915421803,-0.498589455307061,-0.843582061881812,-0.960398548460267,2,0.239932705624482
2696,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",-0.915421803,-0.498589455307061,-0.843582061881812,-0.960398548460267,1,0.239932705624482
2696,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",-0.915421803,-0.498589455307061,-0.843582061881812,-0.960398548460267,2,0.239932705624482
2696,"Anax_junius",1,"Aeshnidae","Anax","f","n",-0.915421803,-0.498589455307061,-0.843582061881812,-0.960398548460267,0,0.239932705624482
2696,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-0.915421803,-0.498589455307061,-0.843582061881812,-0.960398548460267,2,0.239932705624482
2696,"Perithemis_tenera",1,"Libellulidae","Perithemis","p","y",-0.915421803,-0.498589455307061,-0.843582061881812,-0.960398548460267,1,0.239932705624482
2699,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",-2.091662566,-0.905400939248368,-0.843582061881812,-1.19388531727887,2,-0.524163618251212
2699,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-2.091662566,-0.905400939248368,-0.843582061881812,-1.19388531727887,2,-0.524163618251212
2699,"Libellula_quadrimaculata",1,"Libellulidae","Libellula","p","y",-2.091662566,-0.905400939248368,-0.843582061881812,-1.19388531727887,2,-0.524163618251212
2699,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",-2.091662566,-0.905400939248368,-0.843582061881812,-1.19388531727887,2,-0.524163618251212
2701,"Gomphus_lividus",0,"Gomphidae","Phanogomphus","p","n",-0.216257386,-0.744864816270699,-0.843582061881812,-1.16375796815942,0,-2.0523562660026
2702,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",0.720994116,-0.308830077301185,-0.162450528719791,-1.19508699549527,1,-0.278179544395473
2702,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",0.720994116,-0.308830077301185,-0.162450528719791,-1.19508699549527,2,-0.278179544395473
2702,"Sympetrum_obtrusum",1,"Libellulidae","Sympetrum","p","y",0.720994116,-0.308830077301185,-0.162450528719791,-1.19508699549527,1,-0.278179544395473
2702,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",0.720994116,-0.308830077301185,-0.162450528719791,-1.19508699549527,2,-0.278179544395473
2702,"Anax_junius",1,"Aeshnidae","Anax","f","n",0.720994116,-0.308830077301185,-0.162450528719791,-1.19508699549527,0,-0.278179544395473
2709,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",0.66955826,-1.8257435986964,-0.843582061881812,-1.03334738596699,2,-0.524163618251212
2709,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",0.66955826,-1.8257435986964,-0.843582061881812,-1.03334738596699,2,-0.524163618251212
2709,"Epitheca_canis",1,"Corduliidae","Epitheca","f","y",0.66955826,-1.8257435986964,-0.843582061881812,-1.03334738596699,2,-0.524163618251212
2709,"Libellula_quadrimaculata",1,"Libellulidae","Libellula","p","y",0.66955826,-1.8257435986964,-0.843582061881812,-1.03334738596699,2,-0.524163618251212
2712,"Sympetrum_internum",0,"Libellulidae","Sympetrum","p","y",0.314551268,-1.65438179526537,-0.843582061881812,-0.838281246360924,1,-1.28825994212691
2712,"Celithemis_eponina",1,"Libellulidae","Celithemis","p","y",0.314551268,-1.65438179526537,-0.843582061881812,-0.838281246360924,2,-1.28825994212691
2713,"Libellula_incesta",1,"Libellulidae","Libellula","p","n",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,0,0.93288447588639
2713,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,2,0.93288447588639
2713,"Pachydiplax_longipennis",1,"Libellulidae","Pachydiplax","p","y",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,1,0.93288447588639
2713,"Perithemis_tenera",1,"Libellulidae","Perithemis","p","y",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,1,0.93288447588639
2713,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,1,0.93288447588639
2713,"Leucorrhinia_proxima",0,"Libellulidae","Leucorrhinia","p","y",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,2,0.93288447588639
2713,"Hagenius_brevistylus",1,"Gomphidae","Hagenius","f","n",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,0,0.93288447588639
2713,"Dorocordulia_libera",1,"Corduliidae","Dorocordulia","p","y",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,1,0.93288447588639
2713,"Libellula_quadrimaculata",1,"Libellulidae","Libellula","p","y",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,2,0.93288447588639
2713,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,2,0.93288447588639
2713,"Macromia_illinoiensis",1,"Corduliidae","Macromia","f","n",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,0,0.93288447588639
2713,"Erythemis_simplicicollis",1,"Libellulidae","Erythemis","p","n",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,0,0.93288447588639
2713,"Leucorrhinia_frigida",1,"Libellulidae","Leucorrhinia","p","y",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,2,0.93288447588639
2713,"Leucorrhinia_hudsonica",1,"Libellulidae","Leucorrhinia","p","y",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,2,0.93288447588639
2713,"Leucorrhinia_glacialis",0,"Libellulidae","Leucorrhinia","p","y",0.428184671,-1.22281700729971,-0.843582061881812,-0.577437285405952,2,0.93288447588639
2775,"Sympetrum_internum",0,"Libellulidae","Sympetrum","p","y",-1.725495516,1.17078590258777,2.02623257748136,-0.582215782844622,1,-2.0523562660026
2783,"Libellula_quadrimaculata",0,"Libellulidae","Libellula","p","y",0.263220862,0.418060382732736,0.859534700631866,-1.35076738880161,2,-2.0523562660026
2784,"Aeshna_palmata",1,"Aeshnidae","Aeshna","f","n",-0.112249165,1.15570513892163,2.28333924702746,-1.63577534036284,0,-2.0523562660026
2785,"Ophiogomphus_severus",1,"Gomphidae","Ophiogomphus","p","n",-0.637199521,1.02539249806712,2.05837489627727,-1.36728668042023,0,-2.0523562660026
2797,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",-0.83582511,0.275310276333096,-0.762505003435324,-1.11125522490197,2,-0.278179544395473
2797,"Basiaeschna_janata",1,"Aeshnidae","Basiaeschna","f","y",-0.83582511,0.275310276333096,-0.762505003435324,-1.11125522490197,2,-0.278179544395473
2797,"Libellula_quadrimaculata",1,"Libellulidae","Libellula","p","y",-0.83582511,0.275310276333096,-0.762505003435324,-1.11125522490197,2,-0.278179544395473
2797,"Hagenius_brevistylus",1,"Gomphidae","Hagenius","f","n",-0.83582511,0.275310276333096,-0.762505003435324,-1.11125522490197,0,-0.278179544395473
2797,"Macromia_illinoiensis",1,"Corduliidae","Macromia","f","n",-0.83582511,0.275310276333096,-0.762505003435324,-1.11125522490197,0,-0.278179544395473
2799,"Dorocordulia_libera",1,"Corduliidae","Dorocordulia","p","y",-1.587186962,-0.753908876317006,-0.840166280486893,-1.37058713794416,1,-0.524163618251212
2799,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",-1.587186962,-0.753908876317006,-0.840166280486893,-1.37058713794416,2,-0.524163618251212
2799,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",-1.587186962,-0.753908876317006,-0.840166280486893,-1.37058713794416,2,-0.524163618251212
2799,"Epitheca_spinigera",1,"Corduliidae","Epitheca","f","y",-1.587186962,-0.753908876317006,-0.840166280486893,-1.37058713794416,2,-0.524163618251212
2800,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",-1.635418328,-1.70436405646463,-0.843582061881812,-1.45020453278053,2,-1.28825994212691
2800,"Sympetrum_obtrusum",1,"Libellulidae","Sympetrum","p","y",-1.635418328,-1.70436405646463,-0.843582061881812,-1.45020453278053,1,-1.28825994212691
2803,"Aeshna_canadensis",1,"Aeshnidae","Aeshna","f","n",-0.491913734,-1.56218330179314,-0.843582061881812,-1.34469116858065,0,-1.28825994212691
2803,"Sympetrum_rubicundulum",0,"Libellulidae","Sympetrum","p","n",-0.491913734,-1.56218330179314,-0.843582061881812,-1.34469116858065,0,-1.28825994212691
2811,"Sympetrum_obtrusum",1,"Libellulidae","Sympetrum","p","y",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,1,1.07085906497528
2811,"Leucorrhinia_glacialis",1,"Libellulidae","Leucorrhinia","p","y",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,2,1.07085906497528
2811,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,2,1.07085906497528
2811,"Epitheca_spinigera",1,"Corduliidae","Epitheca","f","y",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,2,1.07085906497528
2811,"Epitheca_canis",1,"Corduliidae","Epitheca","f","y",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,2,1.07085906497528
2811,"Cordulegaster_maculata",1,"Cordulegastridae","Cordulegaster","f","n",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,0,1.07085906497528
2811,"Dromogomphus_spinosus",1,"Gomphidae","Dromogomphus","p","n",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,0,1.07085906497528
2811,"Libellula_quadrimaculata",1,"Libellulidae","Libellula","p","y",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,2,1.07085906497528
2811,"Aeshna_canadensis",1,"Aeshnidae","Aeshna","f","n",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,0,1.07085906497528
2811,"Aeshna_interrupta",1,"Aeshnidae","Aeshna","f","n",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,0,1.07085906497528
2811,"Aeshna_umbrosa",1,"Aeshnidae","Aeshna","f","n",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,0,1.07085906497528
2811,"Aeshna_eremita",1,"Aeshnidae","Aeshna","f","n",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,0,1.07085906497528
2811,"Leucorrhinia_hudsonica",1,"Libellulidae","Leucorrhinia","p","y",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,2,1.07085906497528
2811,"Leucorrhinia_proxima",1,"Libellulidae","Leucorrhinia","p","y",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,2,1.07085906497528
2811,"Stylogomphus_albistylus",1,"Gomphidae","Stylogomphus","p","n",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,0,1.07085906497528
2811,"Hagenius_brevistylus",1,"Gomphidae","Hagenius","f","n",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,0,1.07085906497528
2811,"Epitheca_cynosura",1,"Corduliidae","Epitheca","p","y",0.430176493,-1.8257435986964,-0.843582061881812,-1.34007056541858,2,1.07085906497528
2812,"Aeshna_canadensis",1,"Aeshnidae","Aeshna","f","n",-0.225273306,-1.40742546099541,-0.843582061881812,-1.17203461796775,0,0.590982716497501
2812,"Sympetrum_danae",0,"Libellulidae","Sympetrum","p","n",-0.225273306,-1.40742546099541,-0.843582061881812,-1.17203461796775,0,0.590982716497501
2812,"Leucorrhinia_frigida",1,"Libellulidae","Leucorrhinia","p","y",-0.225273306,-1.40742546099541,-0.843582061881812,-1.17203461796775,2,0.590982716497501
2812,"Aeshna_umbrosa",1,"Aeshnidae","Aeshna","f","n",-0.225273306,-1.40742546099541,-0.843582061881812,-1.17203461796775,0,0.590982716497501
2812,"Sympetrum_internum",1,"Libellulidae","Sympetrum","p","y",-0.225273306,-1.40742546099541,-0.843582061881812,-1.17203461796775,1,0.590982716497501
2812,"Stylogomphus_albistylus",1,"Gomphidae","Stylogomphus","p","n",-0.225273306,-1.40742546099541,-0.843582061881812,-1.17203461796775,0,0.590982716497501
2812,"Sympetrum_obtrusum",1,"Libellulidae","Sympetrum","p","y",-0.225273306,-1.40742546099541,-0.843582061881812,-1.17203461796775,1,0.590982716497501
2812,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",-0.225273306,-1.40742546099541,-0.843582061881812,-1.17203461796775,2,0.590982716497501
2812,"Sympetrum_semicinctum",1,"Libellulidae","Sympetrum","p","y",-0.225273306,-1.40742546099541,-0.843582061881812,-1.17203461796775,1,0.590982716497501
2812,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",-0.225273306,-1.40742546099541,-0.843582061881812,-1.17203461796775,1,0.590982716497501
2812,"Leucorrhinia_proxima",1,"Libellulidae","Leucorrhinia","p","y",-0.225273306,-1.40742546099541,-0.843582061881812,-1.17203461796775,2,0.590982716497501
2814,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",0.367006467,-1.56068800610711,-0.843582061881812,-0.853886619746547,2,0.856829633631645
